@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
Qq2k3k3v50v50m300s7,2,1
Qq2k3k3v50v50m300s9,2,1
Qq2k3k3v50v50m400s1,2,1
Qq2k3k3v50v50m400s2,2,1
Qq2k3k3v50v50m400s3,2,1
Qq2k3k3v50v50m400s8,2,1
Qq2k3k3v50v50m500s2,2,1
Qq2k3k3v50v50m500s4,2,1
Qq2k3k3v50v50m500s5,2,1
Qq2k3k3v50v50m500s6,2,1
Qq2k3k3v50v50m500s7,2,1
Qq2k3k3v50v50m500s8,2,1
Qq2k3k3v50v50m500s9,2,1
Qq2k3k3v50v50m600s10,2,1
Qq2k3k3v50v50m600s2,2,1
Qq2k3k3v50v50m600s3,2,1
Qq2k3k3v50v50m600s7,2,1
Qq2k3k3v50v50m600s9,2,1
Qq2k3k3v50v50m700s10,2,1
Qq2k3k3v50v50m700s2,2,1
Qq2k3k3v50v50m700s3,2,1
Qq2k3k3v50v50m700s4,2,1
Qq2k3k3v50v50m700s5,2,1
Qq2k3k3v50v50m700s6,2,1
Qq2k3k3v50v50m700s8,2,1
Qq2k3k3v50v50m700s9,2,1
Qq2k3k3v50v50m800s10,2,1
Qq2k3k3v50v50m800s1,2,1
Qq2k3k3v50v50m800s3,2,1
Qq2k3k3v50v50m800s4,2,1
Qq2k3k3v50v50m800s5,2,1
Qq2k3k3v50v50m800s6,2,1
Qq2k3k3v50v50m800s7,2,1
Qq2k3k3v50v50m800s8,2,1
Qq2k3k3v50v50m900s10,2,1
Qq2k3k3v50v50m900s2,2,1
Qq2k3k3v50v50m900s3,2,1
Qq2k3k3v50v50m900s4,2,1
Qq2k3k3v50v50m900s5,2,1
Qq2k3k3v50v50m900s6,2,1
Qq2k3k3v50v50m900s7,2,1
qshifter_5,2,1
qshifter_6,2,1
qshifter_7,2,1
rankfunc10_unsigned_64,2,1
rankfunc11_signed_32,2,1
rankfunc12_unsigned_16,2,1
rankfunc14_signed_64,2,1
rankfunc17_unsigned_16,2,1
rankfunc18_signed_64,2,1
rankfunc19_unsigned_16,2,1
rankfunc22_unsigned_32,2,1
rankfunc23_signed_64,2,1
rankfunc26_unsigned_32,2,1
rankfunc2_unsigned_64,2,1
rankfunc33_unsigned_32,2,1
rankfunc35_unsigned_32,2,1
rankfunc36_signed_64,2,1
rankfunc38_signed_32,2,1
rankfunc39_unsigned_64,2,1
rankfunc42_unsigned_16,2,1
rankfunc43_signed_64,2,1
rankfunc45_signed_16,2,1
rankfunc47_signed_64,2,1
rankfunc4_unsigned_16,2,1
rankfunc52_unsigned_32,2,1
rankfunc55_unsigned_32,2,1
rankfunc56_signed_16,2,1
rankfunc57_unsigned_64,2,1
rankfunc58_signed_32,2,1
rankfunc59_unsigned_16,2,1
rankfunc5_signed_64,2,1
rankfunc61_signed_32,2,1
ring_r6_ser--opt-17_-shuffled,2,1
robots_1_5_2_100.2,2,1
robots_1_5_2_100.4,2,1
robots_1_5_2_100.8,2,1
robots_1_5_2_14.2,2,1
robots_1_5_2_2.4,2,1
robots_1_5_2_32.8,2,1
robots_1_5_2_33.2,2,1
robots_1_5_2_49.2,2,1
robots_1_5_2_67.8,2,1
robots_1_5_2_82.8,2,1
robots_1_5_2_85.2,2,1
robots_1_5_2_85.4,2,1
robots_1_5_2_91.8,2,1
robots_1_5_2_9.8,2,1
robots_1_5_2_99.4,2,1
robots_1_5_3_100.4,2,1
robots_1_5_3_16.4,2,1
robots_1_5_3_16.8,2,1
robots_1_5_3_20.4,2,1
robots_1_5_3_24.4,2,1
robots_1_5_3_25.2,2,1
robots_1_5_3_26.2,2,1
robots_1_5_3_27.8,2,1
robots_1_5_3_30.2,2,1
robots_1_5_3_44.8,2,1
robots_1_5_3_52.2,2,1
robots_1_5_3_52.4,2,1
robots_1_5_3_66.4,2,1
robots_1_5_3_70.8,2,1
robots_1_5_3_7.2,2,1
robots_1_5_4_100.4,2,1
robots_1_5_4_100.8,2,1
robots_1_5_4_17.8,2,1
robots_1_5_4_22.2,2,1
robots_1_5_4_2.4,2,1
robots_1_5_4_32.2,2,1
robots_1_5_4_50.4,2,1
robots_1_5_4_51.4,2,1
robots_1_5_4_71.2,2,1
robots_1_5_4_75.2,2,1
robots_1_5_4_75.8,2,1
robots_1_5_4_81.2,2,1
robots_1_5_4_91.4,2,1
robots_1_5_4_91.8,2,1
robots_1_5_5_100.2,2,1
robots_1_5_5_100.4,2,1
robots_1_5_5_12.8,2,1
robots_1_5_5_24.2,2,1
robots_1_5_5_33.8,2,1
robots_1_5_5_34.4,2,1
robots_1_5_5_45.4,2,1
robots_1_5_5_50.8,2,1
robots_1_5_5_61.2,2,1
robots_1_5_5_66.8,2,1
robots_1_5_5_8.4,2,1
robots_1_5_5_87.4,2,1
robots_1_5_5_93.4,2,1
s1269_d3_s-shuffled,2,1
s27_d5_u-shuffled,2,1
s298_d2_s-shuffled,2,1
s298_d5_s-shuffled,2,1
s3330_d10_u-shuffled,2,1
s3330_d4_s-shuffled,2,1
s499_d4_s-shuffled,2,1
s713_d3_s-shuffled,2,1
s820_d6_s-shuffled,2,1
S-adeu-0,2,1
S-adeu-2,2,1
S-adeu-3,2,1
S-adeu-4,2,1
S-adeu-5,2,1
S-adeu-9,2,1
S-edau-0,2,1
S-edau-2,2,1
S-edau-4,2,1
S-edau-5,2,1
S-edau-6,2,1
S-edau-7,2,1
S-edau-9,2,1
sortnetsort10.AE.stepl.012,2,1
sortnetsort5.AE.stepl.007,2,1
sortnetsort5.v.stepl.007-shuffled,2,1
sortnetsort6.AE.stepl.006,2,1
sortnetsort6.v.stepl.003-shuffled,2,1
sortnetsort7.AE.stepl.003,2,1
sortnetsort7.AE.stepl.006,2,1
sortnetsort7.AE.stepl.009,2,1
sortnetsort7.v.stepl.004-shuffled,2,1
sortnetsort8.AE.stepl.005,2,1
sortnetsort8.AE.stepl.009,2,1
sortnetsort8.v.stepl.008-shuffled,2,1
sortnetsort9.AE.stepl.004,2,1
sortnetsort9.AE.stepl.005,2,1
sortnetsort9.AE.stepl.012,2,1
sortnetsort9.v.stepl.012-shuffled,2,1
ssa7552-160-50-shuffled,2,1
stmt1_145_146,2,1
stmt1_20_21,2,1
stmt1_30_31,2,1
stmt137_903_911,2,1
stmt1_629_630,2,1
stmt16_818_819,2,1
stmt17_18_19,2,1
stmt17_63_70,2,1
stmt17_82_94,2,1
stmt1_787_788,2,1
stmt1_811_812,2,1
stmt19_177_302,2,1
stmt1_919_920,2,1
stmt19_214_309,2,1
stmt19_2_180,2,1
stmt19_313_412,2,1
stmt19_3_177,2,1
stmt19_67_83,2,1
stmt19_79_87,2,1
stmt19_83_90,2,1
stmt19_90_133,2,1
stmt21_127_258,2,1
stmt21_134_418,2,1
stmt21_143_258,2,1
stmt21_267_310,2,1
stmt21_70_258,2,1
stmt21_79_91,2,1
stmt22_179_182,2,1
stmt22_92_259,2,1
stmt23_66_76,2,1
stmt24_765_766,2,1
stmt25_52_53,2,1
stmt25_597_598,2,1
stmt2_649_723,2,1
stmt2_649_776,2,1
stmt29_21_275,2,1
stmt31_100_276,2,1
stmt32_122_129,2,1
stmt37_941_942,2,1
stmt38_943_942,2,1
stmt39_34_107,2,1
stmt3_969_973,2,1
stmt41_336_385,2,1
stmt41_36_37,2,1
stmt44_107_113,2,1
stmt44_40_41,2,1
stmt52_117_295,2,1
stmt52_295_394,2,1
stmt53_208_245,2,1
stmt5_731_730,2,1
stmt6_13_14,2,1
stmt9_445_446,2,1
T-adeu-1,2,1
T-adeu-2,2,1
T-adeu-4,2,1
T-adeu-5,2,1
T-adeu-6,2,1
T-edau-3,2,1
T-edau-4,2,1
T-edau-7,2,1
T-edau-9,2,1
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,2,1
term1.blif_0.10_1.00_0_0_out_exact-shuffled,2,1
test1_quant3,2,1
test1_quant_squaring3,2,1
test3_quant_squaring4,2,1
test4_quant2,2,1
test4_quant_squaring2,2,1
test4_quant_squaring4,2,1
test5_quant5-shuffled,2,1
test5_quant_squaring5-shuffled,2,1
TOILET16.1.iv.32-shuffled,2,1
TOILET7.1.iv.13-shuffled,2,1
TOILET7.1.iv.14-shuffled,2,1
toilet_a_02_01.2-shuffled,2,1
toilet_a_06_01.4-shuffled,2,1
toilet_a_08_01.4-shuffled,2,1
toilet_a_10_01.5-shuffled,2,1
toilet_c_04_10.2-shuffled,2,1
toilet_c_06_01.5-shuffled,2,1
toilet_c_08_01.4-shuffled,2,1
toilet_c_08_05.7-shuffled,2,1
toilet_c_08_10.2-shuffled,2,1
toilet_c_10_01.15-shuffled,2,1
toilet_c_10_05.11-shuffled,2,1
toilet_c_10_05.12-shuffled,2,1
toilet_c_10_05.9-shuffled,2,1
toilet_g_04_01.2-shuffled,2,1
uclid-pipe2,2,1
uclid-pipe3a,2,1
Umbrella_tbm_05.tex.module.000011,2,1
Umbrella_tbm_05.tex.module.000015,2,1
Umbrella_tbm_05.tex.module.000030,2,1
Umbrella_tbm_05.tex.module.000043,2,1
Umbrella_tbm_05.tex.module.000064,2,1
Umbrella_tbm_05.tex.module.000079,2,1
Umbrella_tbm_14.tex.moduleQ2.1S.000720,2,1
Umbrella_tbm_14.tex.moduleQ2.1S.000757,2,1
Umbrella_tbm_14.tex.moduleQ2.2S.000002,2,1
Umbrella_tbm_21.tex.module.000024,2,1
Umbrella_tbm_21.tex.module.000044,2,1
Umbrella_tbm_21.tex.module.000049,2,1
Umbrella_tbm_21.tex.module.000069,2,1
Umbrella_tbm_21.tex.module.000139,2,1
Umbrella_tbm_21.tex.module.000149,2,1
Umbrella_tbm_24.tex.module.000131,2,1
Umbrella_tbm_24.tex.moduleQ2.1S.000022,2,1
Umbrella_tbm_24.tex.moduleQ2.1S.000136,2,1
Umbrella_tbm_24.tex.moduleQ2.1S.000188,2,1
Umbrella_tbm_25.tex.module.000003,2,1
Umbrella_tbm_25.tex.module.000031,2,1
Umbrella_tbm_25.tex.module.000041,2,1
Umbrella_tbm_25.tex.module.000084,2,1
Umbrella_tbm_25.tex.module.000099,2,1
Umbrella_tbm_25.tex.moduleQ3.2S.000052,2,1
Umbrella_tbm_25.tex.moduleQ3.2S.000063,2,1
Umbrella_tbm_26.tex.module.000021,2,1
Umbrella_tbm_26.tex.module.000041,2,1
Umbrella_tbm_26.tex.module.000061,2,1
Umbrella_tbm_26.tex.moduleQ3.2S.000009,2,1
Umbrella_tbm_26.tex.moduleQ3.2S.000020,2,1
Umbrella_tbm_26.tex.moduleQ3.2S.000041,2,1
Umbrella_tbm_29.tex.module.000009,2,1
Umbrella_tbm_29.tex.module.000010,2,1
Umbrella_tbm_29.tex.moduleQ2.2S.000001,2,1
vis.coherence^1.E-d4-shuffled,2,1
vis.elevator^1.E-f2-shuffled,2,1
vis.emodel.E-f4-shuffled,2,1
vis.prodcell^04.E-f4-shuffled,2,1
vis.prodcell^24.E-f3-shuffled,2,1
vonNeumann-ripple-carry-13-c-shuffled,2,1
vonNeumann-ripple-carry-15-c-shuffled,2,1
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,2,1
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,2,1
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,2,1
x120.0,2,1
x120.2,2,1
x120.6,2,1
x120.8,2,1
x240.1,2,1
x240.3,2,1
x240.5,2,1
x240.8,2,1
x240.9,2,1
x30.0,2,1
x30.3,2,1
x30.6,2,1
x30.7,2,1
x60.3,2,1
x60.4,2,1
x60.5,2,1
x60.6,2,1
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,2,1
adder-12-unsat-shuffled,2,2
adder-16-unsat-shuffled,2,2
Adder2-10-s-shuffled,2,2
adder-4-sat-shuffled,2,2
adder-8-sat-shuffled,2,2
aim-100-1_6-yes1-3-90-shuffled,2,2
aim-100-2_0-yes1-2-90-shuffled,2,2
aim-100-3_4-yes1-1-90-shuffled,2,2
aim-100-6_0-yes1-1-90-shuffled,2,2
aim-100-6_0-yes1-3-90-shuffled,2,2
aim-100-6_0-yes1-4-90-shuffled,2,2
aim-200-2_0-yes1-2-90-shuffled,2,2
aim-200-3_4-yes1-1-90-shuffled,2,2
aim-50-1_6-yes1-1-00-shuffled,2,2
aim-50-1_6-yes1-2-00-shuffled,2,2
aim-50-1_6-yes1-2-50-shuffled,2,2
aim-50-1_6-yes1-3-00-shuffled,2,2
aim-50-1_6-yes1-4-50-shuffled,2,2
aim-50-6_0-yes1-4-90-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-007-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-002-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-006-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-002-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,2,2
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,2,2
BLOCKS3iii.5-shuffled,2,2
BLOCKS4ii.7.2-shuffled,2,2
BLOCKS4iii.7-shuffled,2,2
blocks_enc_2_b3_ser--opt-9_-shuffled,2,2
blocks_enc_2_b4_ser--opt-26_-shuffled,2,2
c1_BMC_p1_k2048-shuffled,2,2
c1_BMC_p2_k1024-shuffled,2,2
c1_BMC_p2_k8-shuffled,2,2
c3_BMC_p2_k1024-shuffled,2,2
C432.blif_0.10_0.20_0_1_out_exact-shuffled,2,2
C432.blif_0.10_1.00_0_0_out_exact-shuffled,2,2
C499.blif_0.10_0.20_0_0_out_exact,2,2
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,2,2
C499.blif_0.10_1.00_0_0_out_exact-shuffled,2,2
c4_BMC_p2_k2048-shuffled,2,2
c4_Debug_s3_f1_e1_v3-shuffled,2,2
c4_Debug_s3_f2_e1_v3-shuffled,2,2
C5315.blif_0.10_0.20_0_0_out_exact-shuffled,2,2
C5315.blif_0.10_0.20_0_1_inp_exact-shuffled,2,2
C5315.blif_0.10_1.00_0_0_out_exact-shuffled,2,2
c5_BMC_p1_k32-shuffled,2,2
C6288.blif_0.10_0.20_0_0_out_exact-shuffled,2,2
C6288.blif_0.10_1.00_0_0_inp_exact-shuffled,2,2
c6_BMC_p2_k128-shuffled,2,2
c6_BMC_p2_k2048-shuffled,2,2
c6_BMC_p2_k64-shuffled,2,2
C880.blif_0.10_0.20_0_0_inp_exact,2,2
C880.blif_0.10_0.20_0_0_out_exact,2,2
C880.blif_0.10_1.00_0_0_inp_exact,2,2
C880.blif_0.10_1.00_0_0_out_exact,2,2
C880.blif_0.10_1.00_0_1_out_exact-shuffled,2,2
CHAIN23v.24-shuffled,2,2
cmu.dme1.B-f3,2,2
cmu.periodic.N-d4-shuffled,2,2
cmu.periodic.N-f4-shuffled,2,2
comp.blif_0.10_0.20_0_0_inp_exact-shuffled,2,2
comp.blif_0.10_1.00_0_0_inp_exact-shuffled,2,2
connect_5x4_3_R-shuffled,2,2
connect_6x5_5_R-shuffled,2,2
connect_7x6_6_W-shuffled,2,2
connect_8x7_3_D-shuffled,2,2
connect_9x8_3_R-shuffled,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000007,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000026,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000056,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000077,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000095,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000098,2,2
Core1108_tbm_02.tex.moduleQ3.2S.000108,2,2
Core1108_tbm_03.tex.module.000019,2,2
Core1108_tbm_03.tex.module.000021,2,2
Core1108_tbm_03.tex.module.000023,2,2
Core1108_tbm_03.tex.module.000031,2,2
Core1108_tbm_03.tex.module.000037,2,2
Core1108_tbm_03.tex.module.000048,2,2
Core1108_tbm_03.tex.module.000056,2,2
Core1108_tbm_03.tex.module.000058,2,2
Core1108_tbm_03.tex.module.000064,2,2
Core1108_tbm_03.tex.moduleQ3.2S.000003,2,2
Core1108_tbm_03.tex.moduleQ3.2S.000018,2,2
Core1108_tbm_03.tex.moduleQ3.2S.000048,2,2
Core1108_tbm_09.tex.module.000008,2,2
Core1108_tbm_09.tex.module.000009,2,2
Core1108_tbm_09.tex.module.000028,2,2
Core1108_tbm_09.tex.moduleQ3.10S.000001,2,2
Core1108_tbm_09.tex.moduleQ3.2S.000003,2,2
Core1108_tbm_09.tex.moduleQ3.2S.000005,2,2
Core1108_tbm_09.tex.moduleQ3.2S.000010,2,2
Core1108_tbm_09.tex.moduleQ3.2S.000011,2,2
Core1108_tbm_21.tex.module.000014,2,2
Core1108_tbm_21.tex.module.000017,2,2
Core1108_tbm_21.tex.module.000023,2,2
Core1108_tbm_21.tex.module.000030,2,2
Core1108_tbm_21.tex.moduleQ3.2S.000002,2,2
Core1108_tbm_21.tex.moduleQ3.2S.000011,2,2
Core1108_tbm_21.tex.moduleQ3.2S.000014,2,2
Core1108_tbm_21.tex.moduleQ3.2S.000019,2,2
Core1108_tbm_21.tex.moduleQ3.2S.000027,2,2
counter_16,2,2
counter_r_8-shuffled,2,2
counter_re_16,2,2
cube_c11_par---13_-shuffled,2,2
cube_c9_par--opt-11_-shuffled,2,2
eijk.S1423.S-d4-shuffled,2,2
eijk.S298.S-f2-shuffled,2,2
eijk.S386.S-f2,2,2
eijk.S420.S-f2,2,2
eijk.S526.S-f4-shuffled,2,2
eijk.S641.S-f2,2,2
eijk.S713.S-f2,2,2
emptyroom_e4_ser--opt-44_-shuffled,2,2
ev-pr-4x4-11-3-0-0-1-s-shuffled,2,2
ev-pr-4x4-15-3-0-0-1-s-shuffled,2,2
ev-pr-4x4-17-3-0-0-1-lg-shuffled,2,2
ev-pr-4x4-7-3-0-0-1-s-shuffled,2,2
ev-pr-4x4-9-3-0-0-1-lg-shuffled,2,2
ev-pr-6x6-11-5-0-1-2-lg-shuffled,2,2
ev-pr-6x6-13-5-0-1-2-lg-shuffled,2,2
ev-pr-6x6-15-5-0-1-2-lg-shuffled,2,2
ev-pr-6x6-5-5-0-1-2-lg-shuffled,2,2
ev-pr-8x8-11-7-0-1-2-lg-shuffled,2,2
ev-pr-8x8-13-7-0-1-2-lg-shuffled,2,2
ev-pr-8x8-9-7-0-1-2-lg-shuffled,2,2
ii32c1-00,2,2
ii32e1-50-shuffled,2,2
ii8a1-00-shuffled,2,2
ii8c1-90-shuffled,2,2
ii8d1-00-shuffled,2,2
irst.dme5.B-d4-shuffled,2,2
jnh1-50-shuffled,2,2
jnh218-00-shuffled,2,2
jnh218-90-shuffled,2,2
k3_1_2-shuffled,2,2
k4_2_2-shuffled,2,2
k5_2_2,2,2
k5_3_2-shuffled,2,2
k_branch_n-8-shuffled,2,2
k_branch_p-17-shuffled,2,2
k_branch_p-4-shuffled,2,2
k_branch_p-6-shuffled,2,2
k_d4_n-11-shuffled,2,2
k_d4_n-15-shuffled,2,2
k_d4_n-16-shuffled,2,2
k_d4_n-17-shuffled,2,2
k_d4_n-20-shuffled,2,2
k_d4_p-11-shuffled,2,2
k_d4_p-6-shuffled,2,2
k_dum_n-10-shuffled,2,2
k_dum_p-13-shuffled,2,2
k_dum_p-16-shuffled,2,2
ken.flash^14.C-d4-shuffled,2,2
ken.oop^1.C-d2,2,2
k_grz_n-10-shuffled,2,2
k_grz_n-21-shuffled,2,2
k_grz_p-10-shuffled,2,2
k_grz_p-21-shuffled,2,2
k_lin_n-10-shuffled,2,2
k_lin_n-14-shuffled,2,2
k_lin_n-21-shuffled,2,2
k_lin_n-9-shuffled,2,2
k_lin_p-16-shuffled,2,2
k_lin_p-8-shuffled,2,2
k_path_n-21-shuffled,2,2
k_path_p-10-shuffled,2,2
k_path_p-16-shuffled,2,2
k_path_p-21-shuffled,2,2
k_ph_n-15-shuffled,2,2
k_ph_n-8-shuffled,2,2
k_ph_p-11-shuffled,2,2
k_ph_p-12-shuffled,2,2
k_ph_p-9-shuffled,2,2
k_poly_n-12-shuffled,2,2
k_poly_n-13-shuffled,2,2
k_poly_p-19-shuffled,2,2
k_poly_p-21-shuffled,2,2
k_t4p_n-12-shuffled,2,2
k_t4p_n-21-shuffled,2,2
k_t4p_n-4-shuffled,2,2
lut4_2_f2-shuffled,2,2
lut4_AND_f1-shuffled,2,2
mutex-128-s,2,2
mutex-16-s,2,2
mutex-2-s,2,2
mutex-32-s,2,2
mutex-64-s,2,2
ncf_16_32_8_d.1,2,2
ncf_16_32_8_d.2,2,2
ncf_16_32_8_d.3,2,2
ncf_16_32_8_d.4,2,2
ncf_16_32_8_d.5,2,2
ncf_16_32_8_d.6,2,2
ncf_16_32_8_edau.10,2,2
ncf_16_32_8_edau.1,2,2
ncf_16_32_8_edau.5,2,2
ncf_16_32_8_edau.7,2,2
ncf_16_32_8_euad.1,2,2
ncf_16_32_8_euad.4,2,2
ncf_16_32_8_euad.6,2,2
ncf_16_32_8_euad.7,2,2
ncf_16_32_8_euad.9,2,2
ncf_16_32_8_u.10,2,2
ncf_16_32_8_u.1,2,2
ncf_16_32_8_u.2,2,2
ncf_16_32_8_u.3,2,2
ncf_16_32_8_u.5,2,2
ncf_16_32_8_u.7,2,2
ncf_16_32_8_u.8,2,2
ncf_8_16_4_d.1,2,2
ncf_8_16_4_d.2,2,2
ncf_8_16_4_d.6,2,2
ncf_8_16_4_d.7,2,2
ncf_8_16_4_d.8,2,2
ncf_8_16_4_edau.4,2,2
ncf_8_16_4_edau.5,2,2
ncf_8_16_4_edau.6,2,2
ncf_8_16_4_euad.3,2,2
ncf_8_16_4_euad.4,2,2
ncf_8_16_4_euad.7,2,2
ncf_8_16_4_euad.8,2,2
ncf_8_16_4_u.10,2,2
ncf_8_16_4_u.1,2,2
