@RELATION algorithm_runs_qbf_2011

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE performance NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
S-adeu-8,1,sSolve,8.05,ok
S-adeu-9,1,2clsQ,3599.47,timeout
S-adeu-9,1,quantor,173.49,timeout
S-adeu-9,1,QuBE,1.55,ok
S-adeu-9,1,sKizzo,2630.79,ok
S-adeu-9,1,sSolve,8.01,ok
S-edau-0,1,2clsQ,4.09,ok
S-edau-0,1,quantor,139.75,timeout
S-edau-0,1,QuBE,0.87,ok
S-edau-0,1,sKizzo,3599.48,timeout
S-edau-0,1,sSolve,2.45,ok
S-edau-1,1,2clsQ,3.26,ok
S-edau-1,1,quantor,158.28,timeout
S-edau-1,1,QuBE,0.79,ok
S-edau-1,1,sKizzo,116.29,ok
S-edau-1,1,sSolve,2.47,ok
S-edau-2,1,2clsQ,4.8,ok
S-edau-2,1,quantor,132.35,timeout
S-edau-2,1,QuBE,0.69,ok
S-edau-2,1,sKizzo,405.97,ok
S-edau-2,1,sSolve,2.38,ok
S-edau-3,1,2clsQ,3.71,ok
S-edau-3,1,quantor,181.46,timeout
S-edau-3,1,QuBE,0.76,ok
S-edau-3,1,sKizzo,323.3,ok
S-edau-3,1,sSolve,2.2,ok
S-edau-4,1,2clsQ,4.01,ok
S-edau-4,1,quantor,165.27,timeout
S-edau-4,1,QuBE,0.73,ok
S-edau-4,1,sKizzo,136.5,timeout
S-edau-4,1,sSolve,2.33,ok
S-edau-5,1,2clsQ,3.87,ok
S-edau-5,1,quantor,132.83,timeout
S-edau-5,1,QuBE,0.77,ok
S-edau-5,1,sKizzo,44.4,ok
S-edau-5,1,sSolve,2.35,ok
S-edau-6,1,2clsQ,3.28,ok
S-edau-6,1,quantor,147.06,timeout
S-edau-6,1,QuBE,0.75,ok
S-edau-6,1,sKizzo,92.49,timeout
S-edau-6,1,sSolve,2.47,ok
S-edau-7,1,2clsQ,3.14,ok
S-edau-7,1,quantor,143.06,timeout
S-edau-7,1,QuBE,0.7,ok
S-edau-7,1,sKizzo,211.18,ok
S-edau-7,1,sSolve,2.15,ok
S-edau-8,1,2clsQ,3.69,ok
S-edau-8,1,quantor,134.15,timeout
S-edau-8,1,QuBE,0.74,ok
S-edau-8,1,sKizzo,465.13,ok
S-edau-8,1,sSolve,2.43,ok
S-edau-9,1,2clsQ,5.26,ok
S-edau-9,1,quantor,148.33,timeout
S-edau-9,1,QuBE,1.03,ok
S-edau-9,1,sKizzo,185.59,ok
S-edau-9,1,sSolve,2.34,ok
sortnetsort10.AE.stepl.005,1,2clsQ,3599.47,timeout
sortnetsort10.AE.stepl.005,1,quantor,106.89,timeout
sortnetsort10.AE.stepl.005,1,QuBE,3599.48,timeout
sortnetsort10.AE.stepl.005,1,sKizzo,3599.47,timeout
sortnetsort10.AE.stepl.005,1,sSolve,3599.48,timeout
sortnetsort10.AE.stepl.012,1,2clsQ,3599.48,timeout
sortnetsort10.AE.stepl.012,1,quantor,117.59,timeout
sortnetsort10.AE.stepl.012,1,QuBE,3599.49,timeout
sortnetsort10.AE.stepl.012,1,sKizzo,3599.48,timeout
sortnetsort10.AE.stepl.012,1,sSolve,3599.49,timeout
sortnetsort10.v.stepl.006,1,2clsQ,3599.52,timeout
sortnetsort10.v.stepl.006,1,quantor,3599.49,timeout
sortnetsort10.v.stepl.006,1,QuBE,3599.47,timeout
sortnetsort10.v.stepl.006,1,sKizzo,3599.46,timeout
sortnetsort10.v.stepl.006,1,sSolve,3599.5,timeout
sortnetsort10.v.stepl.007,1,2clsQ,3599.51,timeout
sortnetsort10.v.stepl.007,1,quantor,2253.1,ok
sortnetsort10.v.stepl.007,1,QuBE,3599.46,timeout
sortnetsort10.v.stepl.007,1,sKizzo,185.74,ok
sortnetsort10.v.stepl.007,1,sSolve,3599.49,timeout
sortnetsort10.v.stepl.012-shuffled,1,2clsQ,3599.6,timeout
sortnetsort10.v.stepl.012-shuffled,1,quantor,41.15,ok
sortnetsort10.v.stepl.012-shuffled,1,QuBE,3599.47,timeout
sortnetsort10.v.stepl.012-shuffled,1,sKizzo,1885.37,ok
sortnetsort10.v.stepl.012-shuffled,1,sSolve,3599.5,timeout
sortnetsort5.AE.stepl.003,1,2clsQ,1.04,ok
sortnetsort5.AE.stepl.003,1,quantor,264.48,timeout
sortnetsort5.AE.stepl.003,1,QuBE,0.09,ok
sortnetsort5.AE.stepl.003,1,sKizzo,8.49,ok
sortnetsort5.AE.stepl.003,1,sSolve,9.3,ok
sortnetsort5.AE.stepl.005,1,2clsQ,20.72,ok
sortnetsort5.AE.stepl.005,1,quantor,143.81,timeout
sortnetsort5.AE.stepl.005,1,QuBE,0.18,ok
sortnetsort5.AE.stepl.005,1,sKizzo,3599.57,timeout
sortnetsort5.AE.stepl.005,1,sSolve,3599.48,timeout
sortnetsort5.AE.stepl.006,1,2clsQ,25.98,ok
sortnetsort5.AE.stepl.006,1,quantor,167.28,timeout
sortnetsort5.AE.stepl.006,1,QuBE,0.2,ok
sortnetsort5.AE.stepl.006,1,sKizzo,3599.52,timeout
sortnetsort5.AE.stepl.006,1,sSolve,3599.48,timeout
sortnetsort5.AE.stepl.007,1,2clsQ,27.53,ok
sortnetsort5.AE.stepl.007,1,quantor,189.3,timeout
sortnetsort5.AE.stepl.007,1,QuBE,0.36,ok
sortnetsort5.AE.stepl.007,1,sKizzo,3599.56,timeout
sortnetsort5.AE.stepl.007,1,sSolve,3599.49,timeout
sortnetsort5.v.stepl.007-shuffled,1,2clsQ,0.17,ok
sortnetsort5.v.stepl.007-shuffled,1,quantor,0.03,ok
sortnetsort5.v.stepl.007-shuffled,1,QuBE,9.04,ok
sortnetsort5.v.stepl.007-shuffled,1,sKizzo,0.03,ok
sortnetsort5.v.stepl.007-shuffled,1,sSolve,1.4,ok
sortnetsort6.AE.stepl.003,1,2clsQ,20.07,ok
sortnetsort6.AE.stepl.003,1,quantor,164.99,timeout
sortnetsort6.AE.stepl.003,1,QuBE,0.4,ok
sortnetsort6.AE.stepl.003,1,sKizzo,3548.09,timeout
sortnetsort6.AE.stepl.003,1,sSolve,2171.68,ok
sortnetsort6.AE.stepl.006,1,2clsQ,2346.53,ok
sortnetsort6.AE.stepl.006,1,quantor,171.02,timeout
sortnetsort6.AE.stepl.006,1,QuBE,2.28,ok
sortnetsort6.AE.stepl.006,1,sKizzo,3599.46,timeout
sortnetsort6.AE.stepl.006,1,sSolve,3599.48,timeout
sortnetsort6.v.stepl.003-shuffled,1,2clsQ,5.94,ok
sortnetsort6.v.stepl.003-shuffled,1,quantor,0.05,ok
sortnetsort6.v.stepl.003-shuffled,1,QuBE,1.62,ok
sortnetsort6.v.stepl.003-shuffled,1,sKizzo,0.03,ok
sortnetsort6.v.stepl.003-shuffled,1,sSolve,1.24,ok
sortnetsort7.AE.stepl.003,1,2clsQ,409.76,ok
sortnetsort7.AE.stepl.003,1,quantor,140.34,timeout
sortnetsort7.AE.stepl.003,1,QuBE,0.51,ok
sortnetsort7.AE.stepl.003,1,sKizzo,3599.48,timeout
sortnetsort7.AE.stepl.003,1,sSolve,3599.5,timeout
sortnetsort7.AE.stepl.005,1,2clsQ,3599.48,timeout
sortnetsort7.AE.stepl.005,1,quantor,297.46,timeout
sortnetsort7.AE.stepl.005,1,QuBE,2310.89,ok
sortnetsort7.AE.stepl.005,1,sKizzo,3599.47,timeout
sortnetsort7.AE.stepl.005,1,sSolve,3599.49,timeout
sortnetsort7.AE.stepl.006,1,2clsQ,3599.48,timeout
sortnetsort7.AE.stepl.006,1,quantor,169.75,timeout
sortnetsort7.AE.stepl.006,1,QuBE,140.78,ok
sortnetsort7.AE.stepl.006,1,sKizzo,3599.47,timeout
sortnetsort7.AE.stepl.006,1,sSolve,3599.5,timeout
sortnetsort7.AE.stepl.009,1,2clsQ,3599.46,timeout
sortnetsort7.AE.stepl.009,1,quantor,239.13,timeout
sortnetsort7.AE.stepl.009,1,QuBE,29.54,ok
sortnetsort7.AE.stepl.009,1,sKizzo,3599.46,timeout
sortnetsort7.AE.stepl.009,1,sSolve,3599.48,timeout
sortnetsort7.v.stepl.004-shuffled,1,2clsQ,3599.47,timeout
sortnetsort7.v.stepl.004-shuffled,1,quantor,0.57,ok
sortnetsort7.v.stepl.004-shuffled,1,QuBE,3599.47,timeout
sortnetsort7.v.stepl.004-shuffled,1,sKizzo,0.15,ok
sortnetsort7.v.stepl.004-shuffled,1,sSolve,124.15,ok
sortnetsort8.AE.stepl.005,1,2clsQ,3599.47,timeout
sortnetsort8.AE.stepl.005,1,quantor,122.79,timeout
sortnetsort8.AE.stepl.005,1,QuBE,3599.47,timeout
sortnetsort8.AE.stepl.005,1,sKizzo,3599.46,timeout
sortnetsort8.AE.stepl.005,1,sSolve,3599.48,timeout
sortnetsort8.AE.stepl.007,1,2clsQ,3599.47,timeout
sortnetsort8.AE.stepl.007,1,quantor,117.72,timeout
sortnetsort8.AE.stepl.007,1,QuBE,367.84,ok
sortnetsort8.AE.stepl.007,1,sKizzo,3599.46,timeout
sortnetsort8.AE.stepl.007,1,sSolve,3599.48,timeout
sortnetsort8.AE.stepl.009,1,2clsQ,3599.46,timeout
sortnetsort8.AE.stepl.009,1,quantor,144.11,timeout
sortnetsort8.AE.stepl.009,1,QuBE,3599.48,timeout
sortnetsort8.AE.stepl.009,1,sKizzo,3599.46,timeout
sortnetsort8.AE.stepl.009,1,sSolve,3599.49,timeout
sortnetsort8.v.stepl.008-shuffled,1,2clsQ,3599.49,timeout
sortnetsort8.v.stepl.008-shuffled,1,quantor,3.83,ok
sortnetsort8.v.stepl.008-shuffled,1,QuBE,3599.48,timeout
sortnetsort8.v.stepl.008-shuffled,1,sKizzo,21.25,ok
sortnetsort8.v.stepl.008-shuffled,1,sSolve,3599.5,timeout
sortnetsort9.AE.stepl.004,1,2clsQ,3599.47,timeout
sortnetsort9.AE.stepl.004,1,quantor,233.83,timeout
sortnetsort9.AE.stepl.004,1,QuBE,10.36,ok
sortnetsort9.AE.stepl.004,1,sKizzo,3599.46,timeout
sortnetsort9.AE.stepl.004,1,sSolve,3599.49,timeout
sortnetsort9.AE.stepl.005,1,2clsQ,3599.47,timeout
sortnetsort9.AE.stepl.005,1,quantor,128.22,timeout
sortnetsort9.AE.stepl.005,1,QuBE,3599.48,timeout
sortnetsort9.AE.stepl.005,1,sKizzo,3599.47,timeout
sortnetsort9.AE.stepl.005,1,sSolve,3599.49,timeout
sortnetsort9.AE.stepl.012,1,2clsQ,3599.46,timeout
sortnetsort9.AE.stepl.012,1,quantor,240.43,timeout
sortnetsort9.AE.stepl.012,1,QuBE,3599.47,timeout
sortnetsort9.AE.stepl.012,1,sKizzo,3599.49,timeout
sortnetsort9.AE.stepl.012,1,sSolve,3599.49,timeout
sortnetsort9.v.stepl.006,1,2clsQ,3599.5,timeout
sortnetsort9.v.stepl.006,1,quantor,3599.48,timeout
sortnetsort9.v.stepl.006,1,QuBE,3599.48,timeout
sortnetsort9.v.stepl.006,1,sKizzo,3599.46,timeout
sortnetsort9.v.stepl.006,1,sSolve,3599.48,timeout
sortnetsort9.v.stepl.012-shuffled,1,2clsQ,3599.52,timeout
sortnetsort9.v.stepl.012-shuffled,1,quantor,19.28,ok
sortnetsort9.v.stepl.012-shuffled,1,QuBE,3599.48,timeout
sortnetsort9.v.stepl.012-shuffled,1,sKizzo,22.78,ok
sortnetsort9.v.stepl.012-shuffled,1,sSolve,3599.5,timeout
ssa7552-159-00-shuffled,1,2clsQ,4.77,ok
ssa7552-159-00-shuffled,1,quantor,0.05,ok
ssa7552-159-00-shuffled,1,QuBE,0.13,ok
ssa7552-159-00-shuffled,1,sKizzo,0.13,ok
ssa7552-159-00-shuffled,1,sSolve,0.95,ok
ssa7552-159-50-shuffled,1,2clsQ,8.1,ok
ssa7552-159-50-shuffled,1,quantor,3599.55,timeout
ssa7552-159-50-shuffled,1,QuBE,1.08,ok
ssa7552-159-50-shuffled,1,sKizzo,161.36,timeout
ssa7552-159-50-shuffled,1,sSolve,3599.5,timeout
ssa7552-159-90-shuffled,1,2clsQ,95.17,ok
ssa7552-159-90-shuffled,1,quantor,3599.55,timeout
ssa7552-159-90-shuffled,1,QuBE,1.29,ok
ssa7552-159-90-shuffled,1,sKizzo,121.88,timeout
ssa7552-159-90-shuffled,1,sSolve,3599.48,timeout
ssa7552-160-50-shuffled,1,2clsQ,15.78,ok
ssa7552-160-50-shuffled,1,quantor,1621.59,timeout
ssa7552-160-50-shuffled,1,QuBE,1.62,ok
ssa7552-160-50-shuffled,1,sKizzo,118.08,timeout
ssa7552-160-50-shuffled,1,sSolve,3599.49,timeout
stmt1_145_146,1,2clsQ,0,ok
stmt1_145_146,1,quantor,0,ok
stmt1_145_146,1,QuBE,0.07,ok
stmt1_145_146,1,sKizzo,0,ok
stmt1_145_146,1,sSolve,0.77,ok
stmt11_643_645,1,2clsQ,3599.62,timeout
stmt11_643_645,1,quantor,84.12,timeout
stmt11_643_645,1,QuBE,3599.45,timeout
stmt11_643_645,1,sKizzo,3599.44,timeout
stmt11_643_645,1,sSolve,18.43,ok
stmt1_20_21,1,2clsQ,0,ok
stmt1_20_21,1,quantor,0,ok
stmt1_20_21,1,QuBE,0.06,ok
stmt1_20_21,1,sKizzo,0,ok
stmt1_20_21,1,sSolve,0.77,ok
stmt124_966_965,1,2clsQ,3599.53,timeout
stmt124_966_965,1,quantor,75.98,timeout
stmt124_966_965,1,QuBE,3599.46,timeout
stmt124_966_965,1,sKizzo,3599.44,timeout
stmt124_966_965,1,sSolve,597.72,ok
stmt1_30_31,1,2clsQ,0,ok
stmt1_30_31,1,quantor,0,ok
stmt1_30_31,1,QuBE,0.06,ok
stmt1_30_31,1,sKizzo,0,ok
stmt1_30_31,1,sSolve,0.76,ok
stmt137_903_911,1,2clsQ,3599.56,timeout
stmt137_903_911,1,quantor,88.97,timeout
stmt137_903_911,1,QuBE,3599.45,timeout
stmt137_903_911,1,sKizzo,3599.45,timeout
stmt137_903_911,1,sSolve,2275.06,ok
stmt1_392_393,1,2clsQ,3599.57,timeout
stmt1_392_393,1,quantor,77.3,timeout
stmt1_392_393,1,QuBE,3599.45,timeout
stmt1_392_393,1,sKizzo,262.59,ok
stmt1_392_393,1,sSolve,47.99,ok
stmt16_0_1,1,2clsQ,20.16,ok
stmt16_0_1,1,quantor,0.04,ok
stmt16_0_1,1,QuBE,169.24,ok
stmt16_0_1,1,sKizzo,0.31,ok
stmt16_0_1,1,sSolve,0.76,ok
stmt1_629_630,1,2clsQ,3599.62,timeout
stmt1_629_630,1,quantor,79.11,timeout
stmt1_629_630,1,QuBE,3599.46,timeout
stmt1_629_630,1,sKizzo,3599.44,timeout
stmt1_629_630,1,sSolve,3599.49,timeout
stmt16_47_48,1,2clsQ,3599.51,timeout
stmt16_47_48,1,quantor,67.43,timeout
stmt16_47_48,1,QuBE,3599.48,timeout
stmt16_47_48,1,sKizzo,3599.45,timeout
stmt16_47_48,1,sSolve,3599.5,timeout
stmt16_818_819,1,2clsQ,3599.54,timeout
stmt16_818_819,1,quantor,94.37,timeout
stmt16_818_819,1,QuBE,3599.46,timeout
stmt16_818_819,1,sKizzo,3013.02,ok
stmt16_818_819,1,sSolve,16.14,ok
stmt17_143_144,1,2clsQ,729.51,ok
stmt17_143_144,1,quantor,5.63,ok
stmt17_143_144,1,QuBE,3599.46,timeout
stmt17_143_144,1,sKizzo,0.43,ok
stmt17_143_144,1,sSolve,0.87,ok
stmt17_18_19,1,2clsQ,343.62,ok
stmt17_18_19,1,quantor,1.75,ok
stmt17_18_19,1,QuBE,3599.47,timeout
stmt17_18_19,1,sKizzo,0.45,ok
stmt17_18_19,1,sSolve,0.91,ok
stmt17_63_70,1,2clsQ,3599.58,timeout
stmt17_63_70,1,quantor,44.37,timeout
stmt17_63_70,1,QuBE,3599.47,timeout
stmt17_63_70,1,sKizzo,3599.46,timeout
stmt17_63_70,1,sSolve,3599.5,timeout
stmt17_63_78,1,2clsQ,3599.56,timeout
stmt17_63_78,1,quantor,71.2,timeout
stmt17_63_78,1,QuBE,3599.48,timeout
stmt17_63_78,1,sKizzo,3599.45,timeout
stmt17_63_78,1,sSolve,3599.49,timeout
stmt17_82_94,1,2clsQ,3599.52,timeout
stmt17_82_94,1,quantor,57.24,timeout
stmt17_82_94,1,QuBE,3599.46,timeout
stmt17_82_94,1,sKizzo,3599.46,timeout
stmt17_82_94,1,sSolve,3599.49,timeout
stmt1_787_788,1,2clsQ,1437.05,timeout
stmt1_787_788,1,quantor,88.45,timeout
stmt1_787_788,1,QuBE,3599.48,timeout
stmt1_787_788,1,sKizzo,3599.45,timeout
stmt1_787_788,1,sSolve,3599.49,timeout
stmt17_99_98,1,2clsQ,3599.51,timeout
stmt17_99_98,1,quantor,58.07,timeout
stmt17_99_98,1,QuBE,3599.47,timeout
stmt17_99_98,1,sKizzo,3599.45,timeout
stmt17_99_98,1,sSolve,3599.48,timeout
stmt1_811_812,1,2clsQ,20.49,ok
stmt1_811_812,1,quantor,388.53,ok
stmt1_811_812,1,QuBE,69.23,ok
stmt1_811_812,1,sKizzo,0.4,ok
stmt1_811_812,1,sSolve,0.77,ok
stmt18_258_260,1,2clsQ,3599.53,timeout
stmt18_258_260,1,quantor,107.03,timeout
stmt18_258_260,1,QuBE,3599.45,timeout
stmt18_258_260,1,sKizzo,3599.45,timeout
stmt18_258_260,1,sSolve,2.53,ok
stmt19_125_302,1,2clsQ,3599.62,timeout
stmt19_125_302,1,quantor,58.17,timeout
stmt19_125_302,1,QuBE,3599.48,timeout
stmt19_125_302,1,sKizzo,4.66,ok
stmt19_125_302,1,sSolve,3599.48,timeout
stmt19_133_257,1,2clsQ,3599.65,timeout
stmt19_133_257,1,quantor,54.48,timeout
stmt19_133_257,1,QuBE,3599.46,timeout
stmt19_133_257,1,sKizzo,2.65,ok
stmt19_133_257,1,sSolve,3599.49,timeout
stmt19_137_313,1,2clsQ,3599.67,timeout
stmt19_137_313,1,quantor,57.64,timeout
stmt19_137_313,1,QuBE,3599.48,timeout
stmt19_137_313,1,sKizzo,5.55,ok
stmt19_137_313,1,sSolve,3599.49,timeout
stmt19_142_261,1,2clsQ,3599.67,timeout
stmt19_142_261,1,quantor,45.52,timeout
stmt19_142_261,1,QuBE,3599.48,timeout
stmt19_142_261,1,sKizzo,2.54,ok
stmt19_142_261,1,sSolve,3599.49,timeout
stmt19_177_302,1,2clsQ,3599.59,timeout
stmt19_177_302,1,quantor,55.77,timeout
stmt19_177_302,1,QuBE,3599.46,timeout
stmt19_177_302,1,sKizzo,4.83,ok
stmt19_177_302,1,sSolve,3599.48,timeout
stmt1_919_920,1,2clsQ,3599.54,timeout
stmt1_919_920,1,quantor,69.89,timeout
stmt1_919_920,1,QuBE,3599.47,timeout
stmt1_919_920,1,sKizzo,3599.45,timeout
stmt1_919_920,1,sSolve,589.75,ok
stmt19_214_309,1,2clsQ,3599.6,timeout
stmt19_214_309,1,quantor,48.58,timeout
stmt19_214_309,1,QuBE,3599.49,timeout
stmt19_214_309,1,sKizzo,5.19,ok
stmt19_214_309,1,sSolve,3599.49,timeout
stmt19_217_250,1,2clsQ,3599.6,timeout
stmt19_217_250,1,quantor,55.57,timeout
stmt19_217_250,1,QuBE,3599.46,timeout
stmt19_217_250,1,sKizzo,2.48,ok
stmt19_217_250,1,sSolve,3599.48,timeout
stmt19_2_180,1,2clsQ,3599.68,timeout
stmt19_2_180,1,quantor,136,timeout
stmt19_2_180,1,QuBE,3599.48,timeout
stmt19_2_180,1,sKizzo,3599.44,timeout
stmt19_2_180,1,sSolve,3599.48,timeout
stmt19_261_266,1,2clsQ,3599.58,timeout
stmt19_261_266,1,quantor,49.47,timeout
stmt19_261_266,1,QuBE,3599.48,timeout
stmt19_261_266,1,sKizzo,2.85,ok
stmt19_261_266,1,sSolve,3599.49,timeout
stmt19_2_83,1,2clsQ,3488.95,timeout
stmt19_2_83,1,quantor,104.17,ok
stmt19_2_83,1,QuBE,3599.46,timeout
stmt19_2_83,1,sKizzo,3599.44,timeout
stmt19_2_83,1,sSolve,3599.49,timeout
stmt19_313_318,1,2clsQ,3599.56,timeout
stmt19_313_318,1,quantor,79.37,timeout
stmt19_313_318,1,QuBE,3599.5,timeout
stmt19_313_318,1,sKizzo,3599.46,timeout
stmt19_313_318,1,sSolve,3599.49,timeout
stmt19_313_412,1,2clsQ,3599.58,timeout
stmt19_313_412,1,quantor,55.58,timeout
stmt19_313_412,1,QuBE,3599.48,timeout
stmt19_313_412,1,sKizzo,3599.46,timeout
stmt19_313_412,1,sSolve,3599.49,timeout
stmt19_3_177,1,2clsQ,3599.65,timeout
stmt19_3_177,1,quantor,197.63,timeout
stmt19_3_177,1,QuBE,3599.47,timeout
stmt19_3_177,1,sKizzo,3599.45,timeout
stmt19_3_177,1,sSolve,3599.49,timeout
stmt19_3_309,1,2clsQ,3599.57,timeout
stmt19_3_309,1,quantor,67.04,timeout
stmt19_3_309,1,QuBE,3599.49,timeout
stmt19_3_309,1,sKizzo,3599.45,timeout
stmt19_3_309,1,sSolve,3599.5,timeout
stmt19_3_78,1,2clsQ,3599.68,timeout
stmt19_3_78,1,quantor,125.7,ok
stmt19_3_78,1,QuBE,3599.45,timeout
stmt19_3_78,1,sKizzo,3599.45,timeout
stmt19_3_78,1,sSolve,3599.49,timeout
stmt19_3_83,1,2clsQ,3599.72,timeout
stmt19_3_83,1,quantor,242.13,ok
stmt19_3_83,1,QuBE,3599.47,timeout
stmt19_3_83,1,sKizzo,3599.45,timeout
stmt19_3_83,1,sSolve,3599.49,timeout
stmt19_66_318,1,2clsQ,3599.66,timeout
stmt19_66_318,1,quantor,44.74,timeout
stmt19_66_318,1,QuBE,3599.49,timeout
stmt19_66_318,1,sKizzo,4.76,ok
stmt19_66_318,1,sSolve,3599.49,timeout
stmt19_66_90,1,2clsQ,3123.08,timeout
stmt19_66_90,1,quantor,171,timeout
stmt19_66_90,1,QuBE,3599.45,timeout
stmt19_66_90,1,sKizzo,3599.45,timeout
stmt19_66_90,1,sSolve,3599.49,timeout
stmt19_67_83,1,2clsQ,3530.05,timeout
stmt19_67_83,1,quantor,165.87,timeout
stmt19_67_83,1,QuBE,3599.47,timeout
stmt19_67_83,1,sKizzo,3599.45,timeout
stmt19_67_83,1,sSolve,3599.49,timeout
stmt19_79_87,1,2clsQ,3599.53,timeout
stmt19_79_87,1,quantor,50.46,timeout
stmt19_79_87,1,QuBE,3599.46,timeout
stmt19_79_87,1,sKizzo,3599.46,timeout
stmt19_79_87,1,sSolve,3599.49,timeout
stmt19_83_302,1,2clsQ,3599.65,timeout
stmt19_83_302,1,quantor,52.72,timeout
stmt19_83_302,1,QuBE,3599.5,timeout
stmt19_83_302,1,sKizzo,5.11,ok
stmt19_83_302,1,sSolve,3599.49,timeout
stmt19_83_90,1,2clsQ,3294.12,timeout
stmt19_83_90,1,quantor,236.51,timeout
stmt19_83_90,1,QuBE,3599.47,timeout
stmt19_83_90,1,sKizzo,0.27,ok
stmt19_83_90,1,sSolve,3599.49,timeout
stmt19_90_133,1,2clsQ,3353.78,timeout
stmt19_90_133,1,quantor,137.03,timeout
stmt19_90_133,1,QuBE,3599.46,timeout
stmt19_90_133,1,sKizzo,3599.45,timeout
stmt19_90_133,1,sSolve,3599.49,timeout
stmt21_127_258,1,2clsQ,3599.65,timeout
stmt21_127_258,1,quantor,52.71,timeout
stmt21_127_258,1,QuBE,3599.47,timeout
stmt21_127_258,1,sKizzo,2.8,ok
stmt21_127_258,1,sSolve,3599.48,timeout
stmt21_134_418,1,2clsQ,3599.61,timeout
stmt21_134_418,1,quantor,127.46,timeout
stmt21_134_418,1,QuBE,3599.49,timeout
stmt21_134_418,1,sKizzo,14.81,ok
stmt21_134_418,1,sSolve,3599.49,timeout
stmt21_143_258,1,2clsQ,3599.67,timeout
stmt21_143_258,1,quantor,42.8,timeout
stmt21_143_258,1,QuBE,3599.48,timeout
stmt21_143_258,1,sKizzo,3.12,ok
stmt21_143_258,1,sSolve,3599.5,timeout
stmt21_252_310,1,2clsQ,3599.56,timeout
stmt21_252_310,1,quantor,56.85,timeout
stmt21_252_310,1,QuBE,3599.49,timeout
stmt21_252_310,1,sKizzo,3599.45,timeout
stmt21_252_310,1,sSolve,3599.49,timeout
stmt21_267_310,1,2clsQ,3599.57,timeout
stmt21_267_310,1,quantor,79.89,timeout
stmt21_267_310,1,QuBE,3599.48,timeout
stmt21_267_310,1,sKizzo,3599.45,timeout
stmt21_267_310,1,sSolve,3599.5,timeout
stmt21_310_360,1,2clsQ,3599.59,timeout
stmt21_310_360,1,quantor,59.93,timeout
stmt21_310_360,1,QuBE,3599.47,timeout
stmt21_310_360,1,sKizzo,3599.45,timeout
stmt21_310_360,1,sSolve,3599.49,timeout
stmt21_4_5,1,2clsQ,2890.24,timeout
stmt21_4_5,1,quantor,2,ok
stmt21_4_5,1,QuBE,3599.45,timeout
stmt21_4_5,1,sKizzo,3599.45,timeout
stmt21_4_5,1,sSolve,3599.49,timeout
stmt21_70_258,1,2clsQ,3599.67,timeout
stmt21_70_258,1,quantor,49.19,timeout
stmt21_70_258,1,QuBE,3599.47,timeout
stmt21_70_258,1,sKizzo,2.67,ok
stmt21_70_258,1,sSolve,3599.49,timeout
stmt21_71_304,1,2clsQ,3599.63,timeout
stmt21_71_304,1,quantor,60.66,timeout
stmt21_71_304,1,QuBE,3599.48,timeout
stmt21_71_304,1,sKizzo,3599.45,timeout
stmt21_71_304,1,sSolve,3599.49,timeout
stmt21_71_70,1,2clsQ,3525.31,timeout
stmt21_71_70,1,quantor,282.11,timeout
stmt21_71_70,1,QuBE,3599.48,timeout
stmt21_71_70,1,sKizzo,3599.45,timeout
stmt21_71_70,1,sSolve,3599.48,timeout
stmt21_79_314,1,2clsQ,3599.61,timeout
stmt21_79_314,1,quantor,58.39,timeout
stmt21_79_314,1,QuBE,3599.46,timeout
stmt21_79_314,1,sKizzo,5.65,ok
stmt21_79_314,1,sSolve,3599.49,timeout
stmt21_79_91,1,2clsQ,3115.1,timeout
stmt21_79_91,1,quantor,218.4,timeout
stmt21_79_91,1,QuBE,3599.47,timeout
stmt21_79_91,1,sKizzo,3599.45,timeout
stmt21_79_91,1,sSolve,3599.48,timeout
stmt22_179_182,1,2clsQ,3599.63,timeout
stmt22_179_182,1,quantor,122.97,timeout
stmt22_179_182,1,QuBE,3599.46,timeout
stmt22_179_182,1,sKizzo,3599.45,timeout
stmt22_179_182,1,sSolve,3599.49,timeout
stmt22_6_80,1,2clsQ,3451,timeout
stmt22_6_80,1,quantor,109.44,ok
stmt22_6_80,1,QuBE,3599.45,timeout
stmt22_6_80,1,sKizzo,3599.45,timeout
stmt22_6_80,1,sSolve,3599.5,timeout
stmt22_92_259,1,2clsQ,3599.68,timeout
stmt22_92_259,1,quantor,50.5,timeout
stmt22_92_259,1,QuBE,3599.48,timeout
stmt22_92_259,1,sKizzo,3.27,ok
stmt22_92_259,1,sSolve,3599.48,timeout
stmt23_66_76,1,2clsQ,3599.57,timeout
stmt23_66_76,1,quantor,54.06,timeout
stmt23_66_76,1,QuBE,3599.48,timeout
stmt23_66_76,1,sKizzo,3599.45,timeout
stmt23_66_76,1,sSolve,3599.48,timeout
stmt24_148_149,1,2clsQ,0,ok
stmt24_148_149,1,quantor,0,ok
stmt24_148_149,1,QuBE,0.04,ok
stmt24_148_149,1,sKizzo,0,ok
stmt24_148_149,1,sSolve,0.77,ok
stmt24_292_293,1,2clsQ,3599.61,timeout
stmt24_292_293,1,quantor,66.15,timeout
stmt24_292_293,1,QuBE,3599.46,timeout
